antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'rachel', 'phoebe'})","frozenset({'monica', 'joey'})",0.6170212765957447,0.6319148936170212,0.5035460992907801,0.8160919540229884,1.2914586477804868,1.0,0.11364116493134147,2.001462765957446,0.5892801251956181,0.6755470980019028,0.5003654242243037,0.8064747087735593
"frozenset({'joey', 'phoebe'})","frozenset({'rachel', 'ross'})",0.6156028368794326,0.6631205673758865,0.502127659574468,0.8156682027649769,1.2300450972177726,1.0,0.09390875710477337,1.8275709219858147,0.48653240769695816,0.6465753424657532,0.45282561241814184,0.7864437270509376
"frozenset({'rachel', 'phoebe'})","frozenset({'joey', 'ross'})",0.6170212765957447,0.6418439716312057,0.502127659574468,0.8137931034482758,1.2678986473614022,1.0,0.10609627282329859,1.9234305227213027,0.5517106089139986,0.6635426429240863,0.4800955957664731,0.798056772718613
"frozenset({'monica', 'joey', 'chandler'})","frozenset({'rachel', 'phoebe'})",0.5950354609929078,0.6170212765957447,0.4836879432624113,0.8128724672228843,1.3174139986026057,1.0,0.11653840350082989,2.0466187830329305,0.5949586823548745,0.6640701071080818,0.5113892199708646,0.7983902565999479
"frozenset({'joey', 'chandler', 'ross'})","frozenset({'rachel', 'phoebe'})",0.5872340425531914,0.6170212765957447,0.4765957446808511,0.8115942028985508,1.3153423288355823,1.0,0.11425984608420103,2.0327332242225866,0.580817378497791,0.6549707602339183,0.5080515297906604,0.7920039980009995
"frozenset({'joey', 'chandler', 'phoebe'})","frozenset({'monica', 'rachel', 'ross'})",0.5645390070921986,0.5673758865248227,0.4581560283687943,0.8115577889447235,1.4303706030150751,1.0,0.13785020874201492,2.2957919621749396,0.6909470457135364,0.6799999999999999,0.5644204629705905,0.8095288944723618
"frozenset({'rachel', 'joey', 'ross'})","frozenset({'monica', 'chandler', 'phoebe'})",0.5652482269503546,0.5787234042553191,0.4581560283687943,0.8105395232120451,1.400564617314931,1.0,0.13103365021880192,2.2235592503874875,0.6578518073323605,0.6680455015511894,0.5502705854023294,0.8011030949393559
frozenset({'rachel'}),frozenset({'joey'}),0.7858156028368795,0.7645390070921986,0.6361702127659574,0.8095667870036101,1.058895333650362,1.0,0.03538353201549216,1.2364491949850422,0.2596809083995953,0.6958882854926299,0.19123243878039217,0.8208316309786139
"frozenset({'rachel', 'chandler'})","frozenset({'monica', 'phoebe'})",0.6425531914893617,0.6304964539007092,0.5198581560283688,0.8090507726269316,1.283196388530904,1.0,0.11473064735174288,1.9350879350633383,0.6174235041902164,0.6902071563088512,0.4832276188176076,0.8167863536925435
"frozenset({'monica', 'rachel'})","frozenset({'chandler', 'phoebe'})",0.6432624113475177,0.6276595744680851,0.5198581560283688,0.8081587651598677,1.2875749817801283,1.0,0.11610834465067155,1.9408779652726833,0.6260798103602128,0.6921624173748819,0.48476925500078766,0.8182036763652447
"frozenset({'monica', 'phoebe'})","frozenset({'rachel', 'ross'})",0.6304964539007092,0.6631205673758865,0.5092198581560283,0.8076490438695163,1.2179520340706074,1.0,0.09112469191690559,1.751379038613081,0.4842973925224151,0.6491862567811933,0.4290213723284589,0.787781741186095
"frozenset({'monica', 'rachel', 'ross'})","frozenset({'joey', 'chandler', 'phoebe'})",0.5673758865248227,0.5645390070921986,0.4581560283687943,0.8074999999999999,1.4303706030150751,1.0,0.13785020874201492,2.2621350280924735,0.6954778460132972,0.6799999999999999,0.5579397394136805,0.8095288944723618
"frozenset({'monica', 'joey'})","frozenset({'rachel', 'ross'})",0.6319148936170212,0.6631205673758865,0.5099290780141844,0.8069584736251404,1.2169106393705325,1.0,0.0908933152255923,1.7451138050470072,0.48425478546793477,0.6495031616982837,0.4269714690767325,0.7879712154221958
frozenset({'ross'}),frozenset({'monica'}),0.7858156028368795,0.7617021276595745,0.6340425531914894,0.8068592057761733,1.0592844321642498,1.0,0.03548513656254715,1.2338039371644465,0.2613005022445442,0.6940993788819876,0.18949845281072736,0.8196307202065225
"frozenset({'chandler', 'phoebe'})","frozenset({'rachel', 'ross'})",0.6276595744680851,0.6631205673758865,0.5063829787234042,0.8067796610169491,1.2166409861325114,1.0,0.09016900558322011,1.7434988179669024,0.4782312925170065,0.6455696202531646,0.42644067796610147,0.7852080123266563
"frozenset({'chandler', 'ross'})","frozenset({'monica', 'joey'})",0.6617021276595745,0.6319148936170212,0.5333333333333333,0.8060021436227224,1.2754916077531298,1.0,0.1151939037271767,1.8973668743387797,0.6384567777331728,0.7014925373134328,0.47295380059352327,0.8249988271424499
frozenset({'joey'}),frozenset({'phoebe'}),0.7645390070921986,0.7276595744680852,0.6156028368794326,0.8051948051948052,1.1065542644490012,1.0,0.05927870831447102,1.3980141843971632,0.4089584143023701,0.7022653721682849,0.2846996753246754,0.8255993519151414
"frozenset({'chandler', 'phoebe'})","frozenset({'rachel', 'joey'})",0.6276595744680851,0.6361702127659574,0.5049645390070922,0.8045197740112994,1.2646297451013737,1.0,0.10566621397314019,1.8612101832492924,0.5619983948635634,0.6654205607476635,0.46271516833515036,0.7991383708406552
"frozenset({'rachel', 'joey', 'chandler'})","frozenset({'monica', 'phoebe', 'ross'})",0.5695035460992908,0.5546099290780142,0.4581560283687943,0.8044831880448319,1.4505387405923438,1.0,0.14230370705698908,2.278014184397163,0.7214948408913552,0.6879659211927582,0.5610211706102117,0.8152850722832855
"frozenset({'monica', 'phoebe'})","frozenset({'joey', 'ross'})",0.6304964539007092,0.6418439716312057,0.5070921985815603,0.8042744656917886,1.2530685045584773,1.0,0.10241185051053775,1.8298891334474616,0.5465685945532397,0.6626506024096386,0.4535188051988554,0.7971648571552866
"frozenset({'monica', 'ross'})","frozenset({'rachel', 'joey'})",0.6340425531914894,0.6361702127659574,0.5099290780141844,0.8042505592841164,1.2642065647609857,1.0,0.10657009204768375,1.8586504559270522,0.571077400782741,0.6707089552238807,0.4619752214241795,0.8029056586833068
"frozenset({'monica', 'ross'})","frozenset({'rachel', 'phoebe'})",0.6340425531914894,0.6170212765957447,0.5092198581560283,0.803131991051454,1.3016277096351152,1.0,0.11800211256979021,1.9453578336557051,0.6332188896806373,0.6864244741873804,0.48595575441213,0.8142096736866465
"frozenset({'monica', 'joey'})","frozenset({'phoebe', 'ross'})",0.6319148936170212,0.6134751773049646,0.5070921985815603,0.8024691358024691,1.308071076857204,1.0,0.11942809717821035,1.956781914893617,0.6398399288572698,0.6868395773294909,0.48895684675501183,0.8145293655890958
"frozenset({'rachel', 'joey'})","frozenset({'monica', 'ross'})",0.6361702127659574,0.6340425531914894,0.5099290780141844,0.8015607580824973,1.2642065647609855,1.0,0.10657009204768375,1.844178819029405,0.574417034705447,0.6707089552238807,0.457753234295196,0.8029056586833068
"frozenset({'joey', 'ross'})","frozenset({'chandler', 'phoebe'})",0.6418439716312057,0.6276595744680851,0.5141843971631206,0.8011049723756907,1.2763367356494055,1.0,0.11132488305417237,1.872044917257684,0.6045066575623083,0.6807511737089202,0.465824782951855,0.8101570059618567
"frozenset({'chandler', 'ross'})","frozenset({'monica', 'rachel'})",0.6617021276595745,0.6432624113475177,0.5297872340425532,0.8006430868167204,1.244660145988507,1.0,0.10413912781047235,1.7894417753374523,0.5810495651368579,0.6834400731930467,0.4411665057884209,0.812118676815196
"frozenset({'monica', 'ross'})","frozenset({'joey', 'phoebe'})",0.6340425531914894,0.6156028368794326,0.5070921985815603,0.7997762863534675,1.299175764698605,1.0,0.11677380413460087,1.9198383454178056,0.629256789721906,0.6829035339063994,0.47912281136234175,0.8117545026237384
"frozenset({'rachel', 'ross'})","frozenset({'monica', 'chandler'})",0.6631205673758865,0.6801418439716312,0.5297872340425532,0.7989304812834225,1.1746527409902248,1.0,0.07877118857200344,1.5907839142900255,0.44135841612062293,0.6512641673931997,0.37137910999916995,0.7889334366792504
frozenset({'chandler'}),frozenset({'phoebe'}),0.7858156028368795,0.7276595744680852,0.6276595744680851,0.7987364620938627,1.097678763696244,1.0,0.05585332729741954,1.3531533250644014,0.4154675047704562,0.7085668534827861,0.2609854467509021,0.8306547807545337
"frozenset({'monica', 'phoebe'})","frozenset({'rachel', 'joey'})",0.6304964539007092,0.6361702127659574,0.5035460992907801,0.7986501687289088,1.2554032752594888,1.0,0.10244303606458427,1.8069535243076187,0.5505852774999325,0.6598513011152416,0.44658233510284884,0.7950887409976762
"frozenset({'monica', 'joey'})","frozenset({'rachel', 'phoebe'})",0.6319148936170212,0.6170212765957447,0.5035460992907801,0.7968574635241301,1.2914586477804868,1.0,0.11364116493134147,1.885270953332549,0.613123829683302,0.6755470980019028,0.469572265868562,0.8064747087735593
"frozenset({'joey', 'chandler'})","frozenset({'monica', 'ross'})",0.6695035460992907,0.6340425531914894,0.5333333333333333,0.7966101694915254,1.2563985894664997,1.0,0.10883959559378298,1.7992907801418436,0.6174778559035702,0.6924493554327809,0.4442254631454473,0.818886740226747
"frozenset({'phoebe', 'ross'})","frozenset({'monica', 'joey', 'chandler'})",0.6134751773049646,0.5950354609929078,0.4879432624113475,0.7953757225433525,1.3366862560025352,1.0,0.12290377747598202,1.9790639900629075,0.6516561766588433,0.6771653543307087,0.4947106283469826,0.8076997802228085
frozenset({'phoebe'}),"frozenset({'monica', 'chandler'})",0.7276595744680852,0.6801418439716312,0.5787234042553191,0.7953216374269004,1.1693467244754219,1.0,0.08381167949298313,1.562735562310029,0.53176700367647,0.6980325064157399,0.3600964717781143,0.8231039886821676
"frozenset({'joey', 'ross'})","frozenset({'monica', 'rachel'})",0.6418439716312057,0.6432624113475177,0.5099290780141844,0.794475138121547,1.2350716039155252,1.0,0.09705497711382732,1.7357393426370782,0.5314173976507528,0.6578225068618483,0.42387662972441614,0.7935992008138055
"frozenset({'rachel', 'joey'})","frozenset({'chandler', 'phoebe'})",0.6361702127659574,0.6276595744680851,0.5049645390070922,0.7937569676700111,1.2646297451013737,1.0,0.10566621397314019,1.8053479010925821,0.5751445561469216,0.6654205607476635,0.4460901417423157,0.7991383708406552
"frozenset({'chandler', 'ross'})","frozenset({'rachel', 'joey'})",0.6617021276595745,0.6361702127659574,0.524822695035461,0.7931404072883173,1.246742446239161,1.0,0.10386751169458275,1.75882482636975,0.5850161482236954,0.6788990825688073,0.4314385463480065,0.8090562683041364
"frozenset({'monica', 'rachel'})","frozenset({'joey', 'ross'})",0.6432624113475177,0.6418439716312057,0.5099290780141844,0.792723263506064,1.2350716039155252,1.0,0.09705497711382732,1.7279123283537055,0.5335303892915113,0.6578225068618483,0.42126693374960456,0.7935992008138055
"frozenset({'rachel', 'chandler', 'ross'})","frozenset({'monica', 'joey', 'phoebe'})",0.5780141843971631,0.5553191489361702,0.4581560283687943,0.7926380368098159,1.4273558517264886,1.0,0.13717368341632719,2.1444668261362203,0.7095116684444678,0.6785714285714286,0.5336836234479114,0.8088349826450101
"frozenset({'joey', 'phoebe'})","frozenset({'monica', 'chandler', 'ross'})",0.6156028368794326,0.5872340425531914,0.4879432624113475,0.7926267281105991,1.3497629065651506,1.0,0.1264403199034254,1.9904491725768325,0.6741182528104352,0.6825396825396826,0.49760083614423495,0.8117723012533672
"frozenset({'monica', 'chandler', 'phoebe'})","frozenset({'rachel', 'joey', 'ross'})",0.5787234042553191,0.5652482269503546,0.4581560283687943,0.7916666666666667,1.400564617314931,1.0,0.13103365021880192,2.0868085106382988,0.6788942052099949,0.6680455015511894,0.5207993474714521,0.8011030949393559
"frozenset({'monica', 'rachel'})","frozenset({'phoebe', 'ross'})",0.6432624113475177,0.6134751773049646,0.5092198581560283,0.7916207276736493,1.2903875445316133,1.0,0.1145943363009908,1.8549101279597726,0.630825077390808,0.6812144212523717,0.4608903229721936,0.8108392655709287
"frozenset({'rachel', 'joey'})","frozenset({'monica', 'phoebe'})",0.6361702127659574,0.6304964539007092,0.5035460992907801,0.7915273132664437,1.2554032752594888,1.0,0.10244303606458427,1.7724314484014105,0.5591714026851166,0.6598513011152416,0.43580328542358077,0.7950887409976762
"frozenset({'rachel', 'ross'})","frozenset({'joey', 'chandler'})",0.6631205673758865,0.6695035460992907,0.524822695035461,0.7914438502673796,1.1821354119459802,1.0,0.08086112368593129,1.5846881251136569,0.4573541963015647,0.6496927129060579,0.3689610061738311,0.7876710776760627
"frozenset({'joey', 'chandler'})","frozenset({'monica', 'phoebe'})",0.6695035460992907,0.6304964539007092,0.5290780141843971,0.7902542372881356,1.2533841108844446,1.0,0.10695840249484434,1.7616734723117704,0.6116857862822033,0.6862925482980682,0.43235791665311174,0.8146996720748889
"frozenset({'joey', 'ross'})","frozenset({'monica', 'phoebe'})",0.6418439716312057,0.6304964539007092,0.5070921985815603,0.7900552486187846,1.2530685045584773,1.0,0.10241185051053775,1.7600037327360964,0.5638856193311641,0.6626506024096386,0.43181938685697957,0.7971648571552866
"frozenset({'phoebe', 'ross'})","frozenset({'monica', 'rachel', 'chandler'})",0.6134751773049646,0.5815602836879432,0.48439716312056735,0.7895953757225432,1.3577188777668123,1.0,0.12762436497158086,1.9887382121424666,0.6816392870095503,0.6816367265469062,0.4971686097776034,0.8112611024954179
"frozenset({'rachel', 'joey'})","frozenset({'phoebe', 'ross'})",0.6361702127659574,0.6134751773049646,0.502127659574468,0.7892976588628762,1.2866008080886189,1.0,0.11185302550173526,1.8344590791399293,0.6122592262199752,0.6717267552182162,0.4548801816452392,0.8038973843447328
"frozenset({'chandler', 'ross'})","frozenset({'monica', 'phoebe'})",0.6617021276595745,0.6304964539007092,0.5219858156028369,0.7888531618435155,1.251161932732685,1.0,0.10478497057492075,1.7499837995463872,0.5933910992616898,0.6777163904235727,0.42856613857842013,0.8083748373896993
"frozenset({'rachel', 'chandler'})","frozenset({'phoebe', 'ross'})",0.6425531914893617,0.6134751773049646,0.5063829787234042,0.7880794701986754,1.2846150901504418,1.0,0.11219254564659714,1.8239140070921975,0.6198312658396686,0.6754966887417216,0.4517285375782244,0.806756498105118
"frozenset({'monica', 'rachel', 'chandler'})","frozenset({'joey', 'phoebe', 'ross'})",0.5815602836879432,0.5468085106382978,0.4581560283687943,0.7878048780487805,1.440732656353801,1.0,0.1401539157990041,2.1357300073367576,0.7310699480505852,0.6835978835978836,0.5317760219855721,0.8128388851981905
"frozenset({'joey', 'chandler'})","frozenset({'monica', 'rachel'})",0.6695035460992907,0.6432624113475177,0.5269503546099291,0.7870762711864407,1.2235695064750622,1.0,0.09628388914038538,1.6754242969549422,0.5528624818766287,0.67057761732852,0.4031362671429055,0.803130197335227
"frozenset({'rachel', 'chandler'})","frozenset({'joey', 'phoebe'})",0.6425531914893617,0.6156028368794326,0.5049645390070922,0.7858719646799116,1.2765892513809625,1.0,0.10940697148030776,1.7951743803465665,0.6061396468699837,0.670433145009416,0.4429510520270763,0.803074231187882
"frozenset({'joey', 'phoebe'})","frozenset({'monica', 'rachel', 'chandler'})",0.6156028368794326,0.5815602836879432,0.4836879432624113,0.7857142857142857,1.3510452961672474,1.0,0.12567778280770586,1.9527186761229316,0.6759476685675949,0.6779324055666003,0.4878934624697337,0.8087108013937283
frozenset({'rachel'}),frozenset({'phoebe'}),0.7858156028368795,0.7276595744680852,0.6170212765957447,0.7851985559566786,1.079074038887833,1.0,0.045215029425079156,1.2678705524763092,0.3421329070564051,0.6882911392405062,0.21127594765342925,0.8165758861654737
"frozenset({'rachel', 'phoebe'})","frozenset({'monica', 'chandler', 'ross'})",0.6170212765957447,0.5872340425531914,0.48439716312056735,0.7850574712643678,1.3368732300516408,1.0,0.1220612645239173,1.9203549891910339,0.6579632340979339,0.6729064039408867,0.4792629458466642,0.8049683491587539
"frozenset({'monica', 'chandler'})","frozenset({'joey', 'ross'})",0.6801418439716312,0.6418439716312057,0.5333333333333333,0.7841501564129301,1.2217146083339574,1.0,0.09678839092600972,1.6592832425394863,0.5673709723074017,0.6762589928057553,0.39733013968758696,0.8075446914661335
"frozenset({'rachel', 'phoebe'})","frozenset({'monica', 'joey', 'chandler'})",0.6170212765957447,0.5950354609929078,0.4836879432624113,0.7839080459770115,1.3174139986026057,1.0,0.11653840350082989,1.8740380262562242,0.629113717823395,0.6640701071080818,0.4663928981218672,0.7983902565999479
"frozenset({'joey', 'chandler'})","frozenset({'rachel', 'ross'})",0.6695035460992907,0.6631205673758865,0.524822695035461,0.7838983050847458,1.1821354119459802,1.0,0.08086112368593129,1.5588930607704075,0.4661872172601786,0.6496927129060579,0.35851917930419275,0.7876710776760627
"frozenset({'monica', 'rachel'})","frozenset({'joey', 'phoebe'})",0.6432624113475177,0.6156028368794326,0.5035460992907801,0.7828004410143329,1.2715997947352642,1.0,0.10755193400734364,1.769787954062713,0.5987287542351521,0.6666666666666666,0.4349605568823051,0.8003863956223738
"frozenset({'joey', 'ross'})","frozenset({'rachel', 'phoebe'})",0.6418439716312057,0.6170212765957447,0.502127659574468,0.7823204419889502,1.267898647361402,1.0,0.10609627282329859,1.759369262339345,0.5899479778486322,0.6635426429240863,0.4316144874155923,0.798056772718613
frozenset({'monica'}),"frozenset({'joey', 'chandler'})",0.7617021276595745,0.6695035460992907,0.5950354609929078,0.7811918063314712,1.1668225073383205,1.0,0.08507318545344811,1.5104391127206889,0.5999702026221698,0.7116200169635285,0.33794087323470917,0.8349814963860747
frozenset({'ross'}),frozenset({'phoebe'}),0.7858156028368795,0.7276595744680852,0.6134751773049646,0.7806859205776173,1.0728724639516962,1.0,0.041668930134299065,1.2417826810261796,0.31712284194005275,0.6816390858944051,0.19470611462093845,0.8118829213024539
"frozenset({'monica', 'chandler', 'ross'})","frozenset({'rachel', 'joey', 'phoebe'})",0.5872340425531914,0.5418439716312057,0.4581560283687943,0.7801932367149759,1.4398854237802565,1.0,0.13996680247472465,2.084358194996493,0.7401295841179664,0.6828752642706133,0.5202360120249473,0.8128714874674356
"frozenset({'joey', 'chandler', 'ross'})","frozenset({'monica', 'rachel', 'phoebe'})",0.5872340425531914,0.5560283687943263,0.4581560283687943,0.7801932367149759,1.403153652765454,1.0,0.13163724158744528,2.0198269815291092,0.6960837509176213,0.6687370600414078,0.5049080890864472,0.8020864142758553
"frozenset({'monica', 'chandler'})","frozenset({'rachel', 'ross'})",0.6801418439716312,0.6631205673758865,0.5297872340425532,0.7789363920750783,1.174652740990225,1.0,0.07877118857200344,1.523902716445872,0.46484533848624365,0.6512641673931997,0.34379013226496913,0.7889334366792504
frozenset({'joey'}),"frozenset({'monica', 'chandler'})",0.7645390070921986,0.6801418439716312,0.5950354609929078,0.7782931354359927,1.1443100322885815,1.0,0.07504049092097986,1.4427074987388353,0.5355917113028995,0.7003338898163606,0.30685880479988825,0.8265813956637732
"frozenset({'monica', 'chandler'})","frozenset({'joey', 'phoebe'})",0.6801418439716312,0.6156028368794326,0.5290780141843971,0.7778936392075078,1.26362906829791,1.0,0.11038076555505255,1.7306895748010518,0.652253259066834,0.6901017576318222,0.42219562967266777,0.8186703219079013
"frozenset({'chandler', 'phoebe'})","frozenset({'monica', 'joey', 'ross'})",0.6276595744680851,0.5581560283687943,0.4879432624113475,0.7774011299435029,1.3928025326814981,1.0,0.13761128715859366,1.9849335781401882,0.7574335548172758,0.6991869918699187,0.496204804527029,0.8258034874622215
"frozenset({'chandler', 'ross'})","frozenset({'joey', 'phoebe'})",0.6617021276595745,0.6156028368794326,0.5141843971631206,0.7770632368703109,1.2622801428423254,1.0,0.10683869020673004,1.724243044189853,0.6142008241162438,0.6737918215613383,0.4200353579098493,0.8061583465457545
"frozenset({'phoebe', 'ross'})","frozenset({'rachel', 'joey', 'chandler'})",0.6134751773049646,0.5695035460992908,0.4765957446808511,0.776878612716763,1.3641330559534692,1.0,0.12721945576178262,1.9294271120420383,0.6905990607252076,0.6746987951807228,0.48171143975393044,0.8068701905426903
frozenset({'phoebe'}),"frozenset({'joey', 'chandler'})",0.7276595744680852,0.6695035460992907,0.5645390070921986,0.7758284600389863,1.1588115769650114,1.0,0.07736834163271467,1.4743015726179463,0.5032192211055277,0.6780238500851788,0.3217127224355595,0.8095243995110186
"frozenset({'monica', 'chandler'})","frozenset({'rachel', 'joey'})",0.6801418439716312,0.6361702127659574,0.5269503546099291,0.7747653806047967,1.2178586250309513,1.0,0.09426437301946583,1.6153368794326246,0.559268620950005,0.6675651392632524,0.38093408704242376,0.8015409957650517
"frozenset({'joey', 'phoebe'})","frozenset({'rachel', 'chandler', 'ross'})",0.6156028368794326,0.5780141843971631,0.4765957446808511,0.7741935483870969,1.3394023352463884,1.0,0.12076857300940597,1.8687943262411355,0.659209717097171,0.6646884272997033,0.4648956356736245,0.7993667128438552
"frozenset({'monica', 'phoebe'})","frozenset({'joey', 'chandler', 'ross'})",0.6304964539007092,0.5872340425531914,0.4879432624113475,0.7739032620922385,1.3178787434179424,1.0,0.11769428097178214,1.8256165978617553,0.6527808775610411,0.6686103012633625,0.45223986176985614,0.8024105682441869
"frozenset({'monica', 'joey'})","frozenset({'rachel', 'chandler', 'ross'})",0.6319148936170212,0.5780141843971631,0.48865248226950353,0.7732884399551067,1.3378364421309208,1.0,0.12339671042704087,1.8613334737729095,0.686049145532186,0.6774827925270404,0.462750756868404,0.8093436064806208
"frozenset({'rachel', 'phoebe'})","frozenset({'joey', 'chandler', 'ross'})",0.6170212765957447,0.5872340425531914,0.4765957446808511,0.7724137931034483,1.3153423288355823,1.0,0.11425984608420103,1.8136686009026435,0.6259920634920637,0.6549707602339183,0.44863135442587987,0.7920039980009995
"frozenset({'phoebe', 'ross'})","frozenset({'monica', 'rachel', 'joey'})",0.6134751773049646,0.5574468085106383,0.47375886524822697,0.7722543352601156,1.385341746458986,1.0,0.13177908555907647,1.9431904093314607,0.7196341262429269,0.6795523906408953,0.4853823921742995,0.8110635543985056
"frozenset({'monica', 'joey'})","frozenset({'chandler', 'phoebe', 'ross'})",0.6319148936170212,0.5553191489361702,0.4879432624113475,0.7721661054994389,1.3904906880641237,1.0,0.13702882148785273,1.951776543339273,0.7629469686785858,0.697768762677485,0.48764626595567595,0.8254189403614691
"frozenset({'chandler', 'phoebe'})","frozenset({'monica', 'rachel', 'ross'})",0.6276595744680851,0.5673758865248227,0.48439716312056735,0.7717514124293785,1.3602118644067795,1.0,0.12827825562094458,1.8954076258689694,0.7112319598410372,0.6816367265469062,0.4724090025006945,0.8127507062146893
frozenset({'monica'}),"frozenset({'chandler', 'ross'})",0.7617021276595745,0.6617021276595745,0.5872340425531914,0.770949720670391,1.165100864035639,1.0,0.0832141240380262,1.4769590036325893,0.5946557971014488,0.7022900763358777,0.32293313657285394,0.8292047638721729
"frozenset({'monica', 'ross'})","frozenset({'rachel', 'joey', 'chandler'})",0.6340425531914894,0.5695035460992908,0.48865248226950353,0.7706935123042505,1.3532725433984973,1.0,0.12756299984910213,1.877384535547483,0.713335808553009,0.6835317460317458,0.46734407306259185,0.8143629454422872
"frozenset({'chandler', 'phoebe'})","frozenset({'monica', 'rachel', 'joey'})",0.6276595744680851,0.5574468085106383,0.4836879432624113,0.7706214689265537,1.382412558761375,1.0,0.133801116644032,1.9293575096950006,0.7429409300377042,0.6895854398382203,0.48169274228596265,0.8191529736490275
"frozenset({'monica', 'joey', 'chandler'})","frozenset({'rachel', 'phoebe', 'ross'})",0.5950354609929078,0.549645390070922,0.4581560283687943,0.7699642431466031,1.400838171402207,1.0,0.13109753030531662,1.95775915922537,0.7065845049421742,0.6673553719008265,0.4892119414751344,0.8017563151216887
"frozenset({'joey', 'phoebe'})","frozenset({'monica', 'rachel', 'ross'})",0.6156028368794326,0.5673758865248227,0.47375886524822697,0.7695852534562212,1.3563940092165898,1.0,0.12448065992656304,1.8775886524822694,0.6835406677420066,0.6679999999999999,0.4674019793004457,0.8022926267281105
"frozenset({'monica', 'ross'})","frozenset({'joey', 'chandler', 'phoebe'})",0.6340425531914894,0.5645390070921986,0.4879432624113475,0.7695749440715883,1.363191797915753,1.0,0.13000150897842155,1.8898161536872542,0.7280286641427797,0.686626746506986,0.47084799860087867,0.8169482760558946
"frozenset({'rachel', 'ross'})","frozenset({'monica', 'joey'})",0.6631205673758865,0.6319148936170212,0.5099290780141844,0.7689839572192514,1.2169106393705325,1.0,0.0908933152255923,1.5933313632781723,0.5291120708586489,0.6495031616982837,0.37238416123149226,0.7879712154221958
"frozenset({'monica', 'phoebe'})","frozenset({'rachel', 'chandler', 'ross'})",0.6304964539007092,0.5780141843971631,0.48439716312056735,0.7682789651293588,1.329169743352633,1.0,0.1199612695538454,1.8210941265578733,0.6702253521918374,0.6689520078354554,0.45087956442419475,0.8031578874726548
"frozenset({'rachel', 'joey'})","frozenset({'monica', 'chandler', 'ross'})",0.6361702127659574,0.5872340425531914,0.48865248226950353,0.7681159420289855,1.3080235244696492,1.0,0.11507167647502642,1.7800531914893616,0.6472470484387068,0.6650579150579151,0.43821903481249064,0.8001207729468599
frozenset({'joey'}),"frozenset({'chandler', 'ross'})",0.7645390070921986,0.6617021276595745,0.5872340425531914,0.7680890538033395,1.1607776697349503,1.0,0.08133695488154513,1.4587404255319145,0.5882442814737205,0.6999154691462384,0.3144770772803116,0.8277744304386472
"frozenset({'joey', 'chandler'})","frozenset({'phoebe', 'ross'})",0.6695035460992907,0.6134751773049646,0.5141843971631206,0.7680084745762713,1.2518982071127658,1.0,0.10346059051355566,1.6661161307037151,0.6088204824626313,0.6688191881918819,0.39980174156429815,0.8030793817968062
"frozenset({'rachel', 'ross'})","frozenset({'monica', 'phoebe'})",0.6631205673758865,0.6304964539007092,0.5092198581560283,0.7679144385026737,1.2179520340706074,1.0,0.09112469191690559,1.5921005327319668,0.5311977715877437,0.6491862567811933,0.37189896024715924,0.787781741186095
"frozenset({'rachel', 'phoebe'})","frozenset({'monica', 'joey', 'ross'})",0.6170212765957447,0.5581560283687943,0.47375886524822697,0.767816091954023,1.375629847084082,1.0,0.12936472008450284,1.9029913629660842,0.7129906852960748,0.6754297269969666,0.4745115403774839,0.8083044881625261
"frozenset({'monica', 'chandler'})","frozenset({'phoebe', 'ross'})",0.6801418439716312,0.6134751773049646,0.5219858156028369,0.7674661105318039,1.2510141223697613,1.0,0.10473567727981481,1.6622300671055554,0.6273046611394963,0.6764705882352939,0.3983985611923733,0.8091665812774627
"frozenset({'monica', 'phoebe'})","frozenset({'rachel', 'joey', 'chandler'})",0.6304964539007092,0.5695035460992908,0.4836879432624113,0.7671541057367829,1.3470576451916114,1.0,0.12461797696292942,1.8488470894576352,0.6972633273481518,0.6752475247524752,0.4591223872963161,0.8082345871149668
"frozenset({'monica', 'joey'})","frozenset({'rachel', 'chandler', 'phoebe'})",0.6319148936170212,0.5482269503546099,0.4836879432624113,0.7654320987654321,1.3961956782137894,1.0,0.13725516825109402,1.9259798432250839,0.7709304493753496,0.6945010183299388,0.48078376649805216,0.8238544711162219
"frozenset({'chandler', 'ross'})","frozenset({'rachel', 'phoebe'})",0.6617021276595745,0.6170212765957447,0.5063829787234042,0.765273311897106,1.2402705399711718,1.0,0.09809868718877313,1.631594287379772,0.5726441520004224,0.6556473829201099,0.38710253662022126,0.79298148353476
"frozenset({'monica', 'chandler'})","frozenset({'rachel', 'phoebe'})",0.6801418439716312,0.6170212765957447,0.5198581560283688,0.7643378519290928,1.2387544496781848,1.0,0.10019616719480912,1.6251176802861982,0.6025718200875424,0.6687956204379563,0.3846599467037422,0.8034332937806383
frozenset({'phoebe'}),"frozenset({'monica', 'rachel'})",0.7276595744680852,0.6432624113475177,0.5560283687943263,0.7641325536062378,1.1879017647020895,1.0,0.08795231628187716,1.5124494461051519,0.5808155293367347,0.6823324630113141,0.3388208759141059,0.8142603231096239
"frozenset({'monica', 'ross'})","frozenset({'rachel', 'chandler', 'phoebe'})",0.6340425531914894,0.5482269503546099,0.48439716312056735,0.7639821029082773,1.3935507957317865,1.0,0.13679794778934662,1.914147423616012,0.7716980489631926,0.6941056910569106,0.4775741995300958,0.8237763037180454
